header,type,class,mechanism,group,snp,Can be confirmed,Cluster_ID,Cluster_other_groups,Cluster_classes
MEG_3540|Drugs|betalactams|Class_A_betalactamases|LEN,Drugs,betalactams,Class A betalactamases,LEN,,,0,AAK; OHIO; OKP; OXA; SHV,betalactams
MEG_3586|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,Drugs,Lipopeptides,Daptomycin-resistant mutant,LIAFSR,RequiresSNPConfirmation,Yes,1158,,Lipopeptides
MEG_3590|Drugs|Lipopeptides|Daptomycin-resistant_mutant|LIAFSR|RequiresSNPConfirmation,Drugs,Lipopeptides,Daptomycin-resistant mutant,LIAFSR,RequiresSNPConfirmation,Yes,1159,,Lipopeptides
MEG_7296|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|TTGR,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux regulator,TTGR,,,1160,,Drug_and_biocide_resistance
MEG_2070|Metals|Copper_resistance|Copper_resistance_regulator|COPR,Metals,Copper resistance,Copper resistance regulator,COPR,,,1161,,Copper_resistance
MEG_1628|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATB,RequiresSNPConfirmation,Yes,1162,,Phenicol
MEG_1555|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CAT,Drugs,Phenicol,Chloramphenicol acetyltransferases,CAT,,,1163,,Phenicol
MEG_7634|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATI,Drugs,MLS,Streptogramin A O-acetyltransferase,VATI,,,1164,,MLS
MEG_8662|Drugs|Metronidazole|RDXA_nitroimidazole_reductase|RDXA,Drugs,Metronidazole,RDXA nitroimidazole reductase,RDXA,,,1165,,Metronidazole
MEG_2719|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_regulator|EMHR,Biocides,Multi-biocide resistance,Multi-biocide RND efflux regulator,EMHR,,,1166,,Multi-biocide_resistance
MEG_2097|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|CPAA,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,CPAA,,,1167,,Aminoglycosides
MEG_2058|Metals|Copper_resistance|Copper_resistance_protein|COPG,Metals,Copper resistance,Copper resistance protein,COPG,,,1168,,Copper_resistance
MEG_19|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC2-PRIME,,,1169,,Aminoglycosides
MEG_7622|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATB,Drugs,MLS,Streptogramin A O-acetyltransferase,VATB,,,1170,,MLS
MEG_7623|Drugs|MLS|Streptogramin_A_O-acetyltransferase|VATC,Drugs,MLS,Streptogramin A O-acetyltransferase,VATC,,,1171,,MLS
MEG_1625|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATB,RequiresSNPConfirmation,No,1172,,Phenicol
MEG_2132|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CRP,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux regulator,CRP,,,1173,,Drug_and_biocide_resistance
MEG_124|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1174,,Aminoglycosides
MEG_2017|Metals|Copper_resistance|Copper_resistance_regulator|COMR,Metals,Copper resistance,Copper resistance regulator,COMR,,,1175,,Copper_resistance
MEG_1629|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATB|RequiresSNPConfirmation,Drugs,Phenicol,Chloramphenicol acetyltransferases,CATB,RequiresSNPConfirmation,No,1176,,Phenicol
MEG_2647|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFRIII|RequiresSNPConfirmation,Drugs,Trimethoprim,Dihydrofolate reductase,DHFRIII,RequiresSNPConfirmation,No,1177,,Trimethoprim
MEG_3611|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUC,,,1178,,MLS
MEG_3610|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUC,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUC,,,1179,,MLS
MEG_8671|Drugs|MLS|Macrolide-resistant_50S_rRNA_mutation|RPLD|RequiresSNPConfirmation,Drugs,MLS,Macrolide-resistant 50S rRNA mutation,RPLD,RequiresSNPConfirmation,No,1180,,MLS
MEG_7845|Metals|Zinc_resistance|Zinc_resistance_protein|ZEVA,Metals,Zinc resistance,Zinc resistance protein,ZEVA,,,1181,,Zinc_resistance
MEG_8723|Drugs|Pleuromutilin|Pleuromutilin-resistant_23S_rRNA_mutation|UL3|RequiresSNPConfirmation,Drugs,Pleuromutilin,Pleuromutilin-resistant 23S rRNA mutation,UL3,RequiresSNPConfirmation,No,1182,,Pleuromutilin
MEG_1486|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|CADD,Metals,Multi-metal resistance,Multi-metal resistance protein,CADD,,,1183,,Multi-metal_resistance
MEG_1716|Metals|Chromium_resistance|Chromium_resistance_regulator|CHRI,Metals,Chromium resistance,Chromium resistance regulator,CHRI,,,1184,,Chromium_resistance
MEG_8064|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1185,,Trimethoprim
MEG_2577|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,Drugs,Trimethoprim,Dihydrofolate reductase,DFRE,,,1186,,Trimethoprim
MEG_1722|Metals|Copper_resistance|Copper_resistance_protein|CINA,Metals,Copper resistance,Copper resistance protein,CINA,,,1187,,Copper_resistance
MEG_2578|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRF,Drugs,Trimethoprim,Dihydrofolate reductase,DFRF,,,1188,,Trimethoprim
MEG_7609|Drugs|Glycopeptides|VanF-type_accessory_protein|VANYF,Drugs,Glycopeptides,VanF-type accessory protein,VANYF,,,1189,,Glycopeptides
MEG_11361|Metals|Arsenic_resistance|Arsenic_resistance_N-acetyltransferases|ARSN2,Metals,Arsenic resistance,Arsenic resistance N-acetyltransferases,ARSN2,,,1190,,Arsenic_resistance
MEG_7193|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,Drugs,Tetracyclines,Tetracycline transcriptional repressor,TETR,RequiresSNPConfirmation,No,1191,,Tetracyclines
MEG_1214|Drugs|Bacitracin|Bacitracin_ABC_transporter|BCRB,Drugs,Bacitracin,Bacitracin ABC transporter,BCRB,,,1192,,Bacitracin
MEG_3854|Metals|Mercury_resistance|Mercury_resistance_protein|MERB,Metals,Mercury resistance,Mercury resistance protein,MERB,,,1193,,Mercury_resistance
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,Drugs,Aminoglycosides,Aminoglycoside O-phosphotransferases,APH3-DPRIME,,,1194,,Aminoglycosides
MEG_7196|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,Drugs,Tetracyclines,Tetracycline resistance MFS efflux regulator,TETRM,RequiresSNPConfirmation,Yes,1195,,Tetracyclines
MEG_8071|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRE,Drugs,Trimethoprim,Dihydrofolate reductase,DFRE,,,1196,,Trimethoprim
MEG_1168|Biocides|Naphthoquinone|Naphthoquinone_resistance_protein|ARSHN,Biocides,Naphthoquinone,Naphthoquinone resistance protein,ARSHN,,,1197,,Naphthoquinone
MEG_7194|Drugs|Tetracyclines|Tetracycline_transcriptional_repressor|TETR|RequiresSNPConfirmation,Drugs,Tetracyclines,Tetracycline transcriptional repressor,TETR,RequiresSNPConfirmation,No,1198,,Tetracyclines
MEG_11360|Metals|Arsenic_resistance|Arsenic_resistance_N-acetyltransferases|ARSN2,Metals,Arsenic resistance,Arsenic resistance N-acetyltransferases,ARSN2,,,1199,,Arsenic_resistance
MEG_11304|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1200,,Trimethoprim
MEG_3606|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUA,Drugs,MLS,Lincosamide nucleotidyltransferases,LNUA,,,1201,,MLS
MEG_202|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1202,,Aminoglycosides
MEG_10141|Drugs|Sulfonamides|Sulfonamide_resistant_ECF_transporter_component|THFT,Drugs,Sulfonamides,Sulfonamide resistant ECF transporter component,THFT,,,1203,,Sulfonamides
MEG_2114|Drugs|Phenicol|Chloramphenicol_phosphotransferase|CPT,Drugs,Phenicol,Chloramphenicol phosphotransferase,CPT,,,1204,,Phenicol
MEG_211|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1205,,Aminoglycosides
MEG_2627|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,Drugs,Trimethoprim,Dihydrofolate reductase,DHFR,RequiresSNPConfirmation,No,1206,,Trimethoprim
MEG_17|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC2-PRIME,,,1207,,Aminoglycosides
MEG_74|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1208,,Aminoglycosides
MEG_176|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1209,,Aminoglycosides
MEG_412|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,Multi-compound,Drug and biocide resistance,Drug and biocide RND efflux regulator,ACRR,RequiresSNPConfirmation,No,1210,,Drug_and_biocide_resistance
MEG_2777|Drugs|MLS|23S_rRNA_methyltransferases|ERM37,Drugs,MLS,23S rRNA methyltransferases,ERM37,,,1211,,MLS
MEG_2441|Metals|Copper_resistance|Copper_resistance_protein|CUEP,Metals,Copper resistance,Copper resistance protein,CUEP,,,1212,,Copper_resistance
MEG_11357|Biocides|Organoarsenicals|Arsinothricin_resistance_N-acetyltransferases|ARSN1,Biocides,Organoarsenicals,Arsinothricin resistance N-acetyltransferases,ARSN1,,,1213,,Organoarsenicals
MEG_2497|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1214,,Trimethoprim
MEG_2552|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1215,,Trimethoprim
MEG_152|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1216,,Aminoglycosides
MEG_7835|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|YIEF,Multi-compound,Biocide and metal resistance,Biocide and metal resistance protein,YIEF,,,1217,,Biocide_and_metal_resistance
MEG_137|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1218,,Aminoglycosides
MEG_4161|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|NFXB|RequiresSNPConfirmation,Drugs,Multi-drug resistance,Multi-drug RND efflux pumps,NFXB,RequiresSNPConfirmation,Yes,1219,,Multi-drug_resistance
MEG_2617|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,Drugs,Trimethoprim,Dihydrofolate reductase,DHFR,RequiresSNPConfirmation,No,1220,,Trimethoprim
MEG_4114|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|NCCH,Metals,Multi-metal resistance,Multi-metal resistance regulator,NCCH,,,1221,,Multi-metal_resistance
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,Drugs,Fusidic acid,Fusidic acid-resistant mutation,FUSE,RequiresSNPConfirmation,Yes,1222,,Fusidic_acid
MEG_723|Metals|Aluminum_resistance|Aluminum_resistance_protein|ALU1P,Metals,Aluminum resistance,Aluminum resistance protein,ALU1P,,,1223,,Aluminum_resistance
MEG_1704|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_protein|CHR,Multi-compound,Biocide and metal resistance,Biocide and metal resistance protein,CHR,,,1224,,Biocide_and_metal_resistance
MEG_269|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1225,,Aminoglycosides
MEG_2542|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1226,,Trimethoprim
MEG_194|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1227,,Aminoglycosides
MEG_6158|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,,,1228,,Nucleosides
MEG_11276|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1229,,Aminoglycosides
MEG_3942|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|MFPA,Drugs,Fluoroquinolones,Quinolone resistance protein Qnr,MFPA,,,1230,,Fluoroquinolones
MEG_3017|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSC,Drugs,Fosfomycin,Fosfomycin thiol transferases,FOSC,,,1231,,Fosfomycin
MEG_170|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1232,,Aminoglycosides
MEG_11275|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1233,,Aminoglycosides
MEG_11274|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1234,,Aminoglycosides
MEG_15|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC2-PRIME,,,1235,,Aminoglycosides
MEG_2544|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1236,,Trimethoprim
MEG_180|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1237,,Aminoglycosides
MEG_6170|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,,,1238,,Nucleosides
MEG_11277|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1239,,Aminoglycosides
MEG_11358|Biocides|Organoarsenicals|Arsinothricin_resistance_N-acetyltransferases|ARSN1,Biocides,Organoarsenicals,Arsinothricin resistance N-acetyltransferases,ARSN1,,,1240,,Organoarsenicals
MEG_177|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1241,,Aminoglycosides
MEG_182|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1242,,Aminoglycosides
MEG_13|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC2-PRIME,,,1243,,Aminoglycosides
MEG_341|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1244,,Aminoglycosides
MEG_145|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1245,,Aminoglycosides
MEG_208|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1246,,Aminoglycosides
MEG_283|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1247,,Aminoglycosides
MEG_7197|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_regulator|TETRM|RequiresSNPConfirmation,Drugs,Tetracyclines,Tetracycline resistance MFS efflux regulator,TETRM,RequiresSNPConfirmation,No,1248,,Tetracyclines
MEG_7590|Drugs|Glycopeptides|VanL-type_resistance_protein|VANXYL,Drugs,Glycopeptides,VanL-type resistance protein,VANXYL,,,1249,,Glycopeptides
MEG_713|Metals|Arsenic_resistance|Arsenite_oxidase|AIOB,Metals,Arsenic resistance,Arsenite oxidase,AIOB,,,1250,,Arsenic_resistance
MEG_7587|Drugs|Glycopeptides|VanE-type_resistance_protein|VANXYE,Drugs,Glycopeptides,VanE-type resistance protein,VANXYE,,,1251,,Glycopeptides
MEG_8447|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,Drugs,Fluoroquinolones,Fluoroquinolone-resistant DNA topoisomerases,PARC,RequiresSNPConfirmation,No,1252,,Fluoroquinolones
MEG_6164|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,,,1253,,Nucleosides
MEG_2060|Metals|Copper_resistance|Copper_resistance_protein|COPJ,Metals,Copper resistance,Copper resistance protein,COPJ,,,1254,,Copper_resistance
MEG_2059|Metals|Copper_resistance|Copper_resistance_protein|COPG,Metals,Copper resistance,Copper resistance protein,COPG,,,1255,,Copper_resistance
MEG_2011|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CNRH,Metals,Multi-metal resistance,Multi-metal resistance regulator,CNRH,,,1256,,Multi-metal_resistance
MEG_6958|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERD,Metals,Tellurium resistance,Tellurium resistance protein,TERD,,,1257,,Tellurium_resistance
MEG_11300|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1258,,Trimethoprim
MEG_5780|Drugs|Lipopeptides|Daptomycin-resistant_mutant|PGSA|RequiresSNPConfirmation,Drugs,Lipopeptides,Daptomycin-resistant mutant,PGSA,RequiresSNPConfirmation,Yes,1259,,Lipopeptides
MEG_6962|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,Metals,Tellurium resistance,Tellurium resistance protein,TERZ,,,1260,,Tellurium_resistance
MEG_6641|Drugs|Sulfonamides|Flavin_reductase|SULR,Drugs,Sulfonamides,Flavin reductase,SULR,,,1261,,Sulfonamides
MEG_6961|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERZ,Metals,Tellurium resistance,Tellurium resistance protein,TERZ,,,1262,,Tellurium_resistance
MEG_504|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_resistance_regulator|ACTR,Multi-compound,Biocide and metal resistance,Biocide and metal resistance regulator,ACTR,,,1263,,Biocide_and_metal_resistance
MEG_8062|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1264,,Trimethoprim
MEG_2491|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1265,,Trimethoprim
MEG_6447|Drugs|betalactams|Class_A_betalactamases|SHV,Drugs,betalactams,Class A betalactamases,SHV,,,1266,,betalactams
MEG_6545|Biocides|Peroxide_resistance|Peroxide_resistance_protein|SODB,Biocides,Peroxide resistance,Peroxide resistance protein,SODB,,,1267,,Peroxide_resistance
MEG_8676|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|RPSE|RequiresSNPConfirmation,Drugs,Aminoglycosides,Aminoglycoside-resistant 16S ribosomal subunit protein,RPSE,RequiresSNPConfirmation,No,1268,,Aminoglycosides
MEG_6046|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,Drugs,Multi-drug resistance,Multi-drug RND efflux regulator,RAMR,RequiresSNPConfirmation,Yes,1269,,Multi-drug_resistance
MEG_3872|Metals|Mercury_resistance|Mercury_resistance_protein|MERH,Metals,Mercury resistance,Mercury resistance protein,MERH,,,1270,,Mercury_resistance
MEG_132|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1271,,Aminoglycosides
MEG_8061|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1272,,Trimethoprim
MEG_2556|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,Drugs,Trimethoprim,Dihydrofolate reductase,DFRA,,,1273,,Trimethoprim
MEG_11434|Drugs|Aminoglycosides|16S_rRNA_methyltransferases|WARA,Drugs,Aminoglycosides,16S rRNA methyltransferases,WARA,,,1274,,Aminoglycosides
MEG_7591|Drugs|Glycopeptides|VanN-type_resistance_protein|VANXYN,Drugs,Glycopeptides,VanN-type resistance protein,VANXYN,,,1275,,Glycopeptides
MEG_7816|Metals|Copper_resistance|Copper_resistance_regulator|YCNK,Metals,Copper resistance,Copper resistance regulator,YCNK,,,1276,,Copper_resistance
MEG_2044|Metals|Copper_resistance|Copper_resistance_protein|COPC,Metals,Copper resistance,Copper resistance protein,COPC,,,1277,,Copper_resistance
MEG_5856|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|QACR,Multi-compound,Drug and biocide resistance,Drug and biocide MFS efflux regulator,QACR,,,1278,,Drug_and_biocide_resistance
MEG_7064|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,Drugs,Tetracyclines,Tetracycline resistance MFS efflux pumps,TETC,,,1279,,Tetracyclines
MEG_11270|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC2-PRIME,,,1280,,Aminoglycosides
MEG_6168|Drugs|Nucleosides|Streptothricin_acetyltransferase|SAT,Drugs,Nucleosides,Streptothricin acetyltransferase,SAT,,,1281,,Nucleosides
MEG_3999|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|MNTP,Metals,Multi-metal resistance,Multi-metal resistance protein,MNTP,,,1282,,Multi-metal_resistance
MEG_7582|Drugs|Glycopeptides|VanC-type_resistance_protein|VANXYC,Drugs,Glycopeptides,VanC-type resistance protein,VANXYC,,,1283,,Glycopeptides
MEG_11278|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,Drugs,Aminoglycosides,Aminoglycoside N-acetyltransferases,AAC6-PRIME,,,1284,,Aminoglycosides
